timestamp,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter,lat_x,lon_x,alt_x,alt_ellipsoid_x,delta_alt,eph_x,epv_x,terrain_alt,lat_lon_reset_counter,alt_reset_counter,terrain_alt_valid,dead_reckoning,time_utc_usec,lat_y,lon_y,alt_y,alt_ellipsoid_y,s_variance_m_s,c_variance_rad,eph_y,epv_y,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,heading_x,heading_offset,fix_type,vel_ned_valid,satellites_used,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading_y,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,xy_global,z_global,dist_bottom_valid,label
312897723,-0.37580115,0.019284464,0.0058284313,0.9264813,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3.0,36.20481941021815,138.2529185768134,51.813269,85.1865708,0.0,2.73915104,3.9288606,0.0,2.0,0.0,0.0,0.0,0.0,362048150.5769231,1382529203.7692308,47899.5,84995.5,1.0462692403846154,0.6420880407692308,2.6080384615384613,3.2082310499999998,0.84,1.3,108.8076923076923,28.576923076923077,0.39000002423076924,-0.3376538623076923,0.1406153926923077,0.0057692296153846155,5.739625,,0.0,3.0,1.0,11.0,36.2048055,138.2529121,1.5470066,0.5815698300000001,-0.11352933500000001,-0.015382085,0.016268428,0.0,-0.0228400705,-0.0227487739,0.1193534,0.0270693295,-0.031618506,-0.00430735,-0.337511,2.71446523,0.9032435000000003,0.09956694999999982,-2.37071465,0.0064747804,51.69883,0.61069207,0.609817675,0.39438896,0.203202375,0.08775719,inf,inf,inf,inf,1.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,3.0,1.0,1.0,0.0,benign
312942715,-0.375584575,0.024811938999999998,0.00789772115,0.9264034299999999,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3.0,36.204819347483976,138.2529185871665,51.81194,85.1846516,0.0,2.73973158,3.9288856,0.0,2.0,0.0,0.0,0.0,0.0,362048150.6923077,1382529203.9230769,47906.0,85002.0,1.0269230884615386,0.6420887169230769,2.615846153846154,3.2150772,0.84,1.3,108.76923076923077,28.692307692307693,0.3750000230769231,-0.32038463076923074,0.13053846923076923,-7.692446153845928e-05,5.739625,,0.0,3.0,1.0,11.0,36.2048055,138.2529121,1.5402918,0.5829406,-0.11129119,-0.015382085,0.016268428,0.0,-0.039047495,-0.04393248,0.10601376,0.014277457,-0.031618506,-0.00430735,-0.337511,4.7822895,-3.368128,-2.557745,-2.3712988,0.0064747804,51.69883,0.6084539,0.6150475,0.39448428,0.205598,0.08791018,inf,inf,inf,inf,1.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,3.0,1.0,1.0,0.0,benign
312947713,-0.375368,0.030339414,0.009967011,0.92632556,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3.0,36.204819284749796,138.25291859751962,51.810610999999994,85.1827324,0.0,2.74031212,3.9289106,0.0,2.0,0.0,0.0,0.0,0.0,362048150.8076923,1382529204.0769231,47912.5,85008.5,1.0075769365384615,0.642089393076923,2.623653846153846,3.22192335,0.84,1.3,108.73076923076923,28.807692307692307,0.36000002192307695,-0.3031153992307692,0.12046154576923077,-0.0059230785384615375,5.739625,,0.0,3.0,1.0,11.0,36.2048055,138.2529121,1.5331421333333335,0.5835749666666666,-0.11056861666666666,-0.015382085,0.016268428,0.0,-0.05865372333333334,-0.06081366866666667,0.09708187466666666,0.0056107663333333346,-0.031618506,-0.00430735,-0.337511,3.2240659166666665,-3.1514473333333335,-2.752705666666667,-2.3714148666666666,0.0064747804,51.69883,0.6077313333333333,0.6158991333333333,0.3948348066666667,0.20648526333333334,0.08801546666666667,inf,inf,inf,inf,1.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,3.0,1.0,1.0,0.0,benign
313002703,-0.3753772,0.03734251,0.011821006,0.9260442,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3.0,36.20481922201562,138.25291860787272,51.809281999999996,85.1808132,0.0,2.74089266,3.9289356,0.0,2.0,0.0,0.0,0.0,0.0,362048150.9230769,1382529204.2307692,47919.0,85015.0,0.9882307846153846,0.6420900692307693,2.6314615384615383,3.2287695,0.84,1.3,108.6923076923077,28.923076923076923,0.34500002076923075,-0.28584616769230764,0.1103846223076923,-0.011769232615384616,5.739625,,0.0,3.0,1.0,11.0,36.2048055,138.2529121,1.5259924666666667,0.5842093333333334,-0.10984604333333334,-0.015382085,0.016268428,0.0,-0.07825995166666666,-0.07769485733333334,0.08814998933333333,-0.003055924333333331,-0.031618506,-0.00430735,-0.337511,1.6658423333333334,-2.9347666666666665,-2.9476663333333333,-2.371530933333333,0.0064747804,51.69883,0.6070087666666667,0.6167507666666666,0.39518533333333333,0.20737252666666667,0.08812075333333334,inf,inf,inf,inf,1.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,3.0,1.0,1.0,0.0,benign
313052693,-0.3751655,0.037829824,0.013415545,0.9260885,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3.0,36.20481915928144,138.25291861822583,51.807953,85.178894,-0.0,2.7414732,3.9289606,0.0,2.0,0.0,0.0,0.0,0.0,362048151.03846157,1382529204.3846154,47925.5,85021.5,0.9688846326923077,0.6420907453846154,2.6392692307692305,3.2356156499999997,0.84,1.3,108.65384615384616,29.03846153846154,0.3300000196153846,-0.26857693615384615,0.10030769884615384,-0.017615386692307694,5.739625,,0.0,3.0,1.0,11.0,36.2048055,138.2529121,1.5188428,0.5848437,-0.10912347,-0.015382085,0.016268428,0.0,-0.09786618,-0.094576046,0.079218104,-0.011722615,-0.031618506,-0.00430735,-0.337511,0.10761875,-2.718086,-3.142627,-2.371647,0.0064747804,51.69883,0.6062862,0.6176024,0.39553586,0.20825979,0.08822604,inf,inf,inf,inf,1.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,3.0,1.0,1.0,0.0,benign
313097684,-0.37528753,0.030428829,0.01243157,0.9263255,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3.0,36.20481906492706,138.25291860171342,51.80831825,85.178894,0.0,2.7421447,3.929038725,0.0,2.0,0.0,0.0,0.0,0.0,362048151.15384614,1382529204.5384614,47932.0,85028.0,0.9495384807692308,0.6420914215384615,2.647076923076923,3.2424618,0.84,1.3,108.61538461538461,29.153846153846153,0.31500001846153847,-0.2513077046153846,0.09023077538461538,-0.023461540769230772,5.739625,,0.0,3.0,1.0,11.0,36.2048055,138.2529121,1.5083172999999999,0.5835391999999999,-0.10993058,-0.015382085,0.016268428,0.0,-0.114594165,-0.106372298,0.08737862199999999,-0.00370085075,-0.031618506,-0.00430735,-0.337511,-0.9387066249999999,-0.6130173999999999,-1.1349698300000002,-2.37207275,0.0064747804,51.69883,0.6070933199999999,0.6238795500000001,0.39592451,0.211015715,0.088414265,inf,inf,inf,inf,1.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,3.0,1.0,1.0,0.0,benign
313152673,-0.37512982,0.013875715,0.00852423,0.92682934,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3.0,36.204818970572674,138.25291858520103,51.8086835,85.178894,0.0,2.7428162,3.9291168499999998,0.0,2.0,0.0,0.0,0.0,0.0,362048151.2692308,1382529204.6923077,47938.5,85034.5,0.9301923288461539,0.6420920976923077,2.6548846153846153,3.24930795,0.84,1.3,108.57692307692308,29.26923076923077,0.3000000173076923,-0.23403847307692305,0.08015385192307692,-0.02930769484615385,5.739625,,0.0,3.0,1.0,11.0,36.2048055,138.2529121,1.4977918,0.5822347,-0.11073769,-0.015382085,0.016268428,0.0,-0.13132215,-0.11816855,0.09553914,0.0043209135,-0.031618506,-0.00430735,-0.337511,-1.985032,1.4920512,0.87268734,-2.3724985,0.0064747804,51.69883,0.60790044,0.6301567,0.39631316,0.21377164,0.08860249,inf,inf,inf,inf,1.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,3.0,1.0,1.0,0.0,benign
313202663,-0.37465158,0.0023374832,0.0070238328,0.9271361,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3.0,36.20481887621829,138.25291856868864,51.809048749999995,85.178894,0.0,2.7434877,3.929194975,0.0,2.0,0.0,0.0,0.0,0.0,362048151.38461536,1382529204.8461537,47945.0,85041.0,0.9108461769230769,0.6420927738461538,2.6626923076923075,3.2561541,0.84,1.3,108.53846153846153,29.384615384615383,0.2850000161538462,-0.2167692415384615,0.07007692846153846,-0.03515384892307692,5.739625,,0.0,3.0,1.0,11.0,36.2048055,138.2529121,1.48733385,0.58057607,-0.11066129,-0.015382085,0.016268428,0.0,-0.137419455,-0.11866276,0.106024215,0.014137379750000002,-0.031618506,-0.00430735,-0.337511,-1.1785764749999998,3.1432924499999997,1.25039772,-2.3730576,0.0064747804,51.69883,0.6078240699999999,0.629787415,0.3974718,0.214050725,0.08876247500000001,inf,inf,inf,inf,1.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,3.0,1.0,1.0,0.0,benign
313242656,-0.37461289,-0.0008083354,0.0046277208,0.927161,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3.0,36.20481878186391,138.25291855217623,51.809414,85.178894,-0.0,2.7441592,3.9292731,0.0,2.0,0.0,0.0,0.0,0.0,362048151.5,1382529205.0,47951.5,85047.5,0.891500025,0.64209345,2.6704999999999997,3.26300025,0.84,1.3,108.5,29.5,0.27000001500000004,-0.19950000999999998,0.060000004999999995,-0.04100000300000001,5.739625,,0.0,3.0,1.0,11.0,36.2048055,138.2529121,1.4768759,0.57891744,-0.11058489,-0.015382085,0.016268428,0.0,-0.14351676,-0.11915697,0.11650929,0.023953846,-0.031618506,-0.00430735,-0.337511,-0.37212095,4.7945337,1.6281081,-2.3736167,0.0064747804,51.69883,0.6077477,0.62941813,0.39863044,0.21432981,0.08892246,inf,inf,inf,inf,1.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,3.0,1.0,1.0,0.0,benign
313247700,-0.3745742,-0.003954154,0.0022316088,0.9271859,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3.0,36.204818710169114,138.25291854653398,51.808786,85.1782192,0.0,2.74483922,3.92929756,0.0,2.0,0.0,0.0,0.0,0.0,362048151.61538464,1382529205.1538463,47958.0,85054.0,0.8721538730769232,0.6420941261538462,2.6783076923076923,3.2698464,0.84,1.3,108.46153846153847,29.615384615384617,0.2550000138461539,-0.18223077846153843,0.04992308153846153,-0.04684615707692308,5.739625,,0.0,3.0,1.0,11.0,36.2048055,138.2529121,1.4690346,0.5770623466666667,-0.11023467866666667,-0.015382085,0.016268428,0.0,-0.13949854,-0.11735399333333334,0.11906771466666667,0.026118640000000002,-0.031618506,-0.00430735,-0.337511,0.16145946666666666,5.442516633333333,2.0431719999999998,-2.3739611333333333,0.0064747804,51.69883,0.6073974666666667,0.63430662,0.3990941733333333,0.21627840666666667,0.08906802666666666,inf,inf,inf,inf,1.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,3.0,1.0,1.0,0.0,benign
313297646,-0.3744119,-0.009140723,0.00013353805,0.9272174,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3.0,36.204818638474315,138.25291854089176,51.808158,85.1775444,0.0,2.7455192399999997,3.9293220200000003,0.0,2.0,0.0,0.0,0.0,0.0,362048151.7307692,1382529205.3076923,47964.5,85060.5,0.8528077211538462,0.6420948023076923,2.6861153846153845,3.27669255,0.84,1.3,108.42307692307692,29.73076923076923,0.2400000126923077,-0.1649615469230769,0.03984615807692307,-0.052692311153846164,5.739625,,0.0,3.0,1.0,11.0,36.2048055,138.2529121,1.4611933,0.5752072533333333,-0.10988446733333333,-0.015382085,0.016268428,0.0,-0.13548032,-0.11555101666666666,0.12162613933333333,0.028283434,-0.031618506,-0.00430735,-0.337511,0.6950398833333333,6.090499566666667,2.4582359,-2.3743055666666666,0.0064747804,51.69883,0.6070472333333333,0.63919511,0.3995579066666667,0.21822700333333334,0.08921359333333334,inf,inf,inf,inf,1.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,3.0,1.0,1.0,0.0,benign
313352635,-0.37407395,-0.013841034,-0.0030451543,0.9272907,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3.0,36.20481856677952,138.2529185352495,51.80753,85.1768696,0.0,2.74619926,3.92934648,0.0,2.0,0.0,0.0,0.0,0.0,362048151.84615386,1382529205.4615386,47971.0,85067.0,0.8334615692307692,0.6420954784615385,2.6939230769230766,3.2835387,0.84,1.3,108.38461538461539,29.846153846153847,0.22500001153846155,-0.14769231538461536,0.02976923461538461,-0.058538465230769235,5.739625,,0.0,3.0,1.0,11.0,36.2048055,138.2529121,1.453352,0.57335216,-0.109534256,-0.015382085,0.016268428,0.0,-0.1314621,-0.11374804,0.124184564,0.030448228,-0.031618506,-0.00430735,-0.337511,1.2286203,6.7384825,2.8732998,-2.37465,0.0064747804,51.69883,0.606697,0.6440836,0.40002164,0.2201756,0.08935916,inf,inf,inf,inf,1.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,3.0,1.0,1.0,0.0,benign
313402623,-0.37371334,-0.011206881,-0.0039864667,0.92746806,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3.0,36.20481849508472,138.25291852960729,51.806902,85.1761948,0.0,2.74687928,3.92937094,0.0,2.0,0.0,0.0,0.0,0.0,362048151.96153843,1382529205.6153846,47977.5,85073.5,0.8141154173076923,0.6420961546153846,2.7017307692307693,3.29038485,0.84,1.3,108.34615384615384,29.96153846153846,0.2100000103846154,-0.1304230838461538,0.019692311153846148,-0.0643846193076923,5.739625,,0.0,3.0,1.0,11.0,36.2048055,138.2529121,1.4451836999999998,0.57486918,-0.10848881299999999,-0.015382085,0.016268428,0.0,-0.1124023,-0.10440807499999999,0.120543044,0.026413151000000003,-0.031618506,-0.00430735,-0.337511,2.8927796499999996,5.99553975,0.5297451500000001,-2.3752766999999997,0.0064747804,51.69883,0.605651575,0.6440824,0.399927185,0.22052039,0.08939509000000001,inf,inf,inf,inf,1.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,3.0,1.0,1.0,0.0,benign
313442616,-0.37368968,-0.013107441000000001,-0.00431380435,0.92744918,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3.0,36.20481842338993,138.25291852396504,51.806274,85.17552,-0.0,2.7475593,3.9293954,0.0,2.0,0.0,0.0,0.0,0.0,362048152.0769231,1382529205.7692308,47984.0,85080.0,0.7947692653846155,0.6420968307692307,2.7095384615384615,3.297231,0.84,1.3,108.3076923076923,30.076923076923077,0.19500000923076927,-0.11315385230769226,0.009615387692307686,-0.07023077338461539,5.739625,,0.0,3.0,1.0,11.0,36.2048055,138.2529121,1.4370154,0.5763862,-0.10744337,-0.015382085,0.016268428,0.0,-0.0933425,-0.09506811,0.116901524,0.022378074,-0.031618506,-0.00430735,-0.337511,4.556939,5.252597,-1.8138095,-2.3759034,0.0064747804,51.69883,0.60460615,0.6440812,0.39983273,0.22086518,0.08943102,inf,inf,inf,inf,1.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,3.0,1.0,1.0,0.0,benign
313447615,-0.37366602,-0.015008001,-0.004641142,0.9274303,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3.0,36.20481837992394,138.25291854765905,51.8039492,85.173021,0.0,2.74814224,3.92946732,0.0,2.0,0.0,0.0,0.0,0.0,362048152.1923077,1382529205.9230769,47990.5,85086.5,0.7754231134615385,0.642097506923077,2.7173461538461536,3.30407715,0.84,1.3,108.26923076923077,30.192307692307693,0.18000000807692307,-0.09588462076923077,-0.00046153576923077533,-0.07607692746153846,5.739625,,0.0,3.0,1.0,11.0,36.2048055,138.2529121,1.4318809333333333,0.5779803666666666,-0.10558242666666666,-0.015382085,0.016268428,0.0,-0.09390154666666667,-0.09483745666666667,0.13905066600000002,0.044373436,-0.031618506,-0.00430735,-0.337511,3.3490743800000002,3.644029156666666,-0.4686426333333331,-2.376728066666667,0.0064747804,51.69883,0.6027452,0.6492797100000001,0.40029614333333335,0.22287963666666666,0.08957014333333334,inf,inf,inf,inf,1.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,3.0,1.0,1.0,0.0,benign
313502604,-0.37279817,-0.021488784,-0.0071123894,0.9276364,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3.0,36.20481833645795,138.25291857135306,51.8016244,85.170522,0.0,2.74872518,3.92953924,0.0,2.0,0.0,0.0,0.0,0.0,362048152.3076923,1382529206.0769231,47997.0,85093.0,0.7560769615384615,0.6420981830769231,2.725153846153846,3.3109233,0.84,1.3,108.23076923076923,30.307692307692307,0.16500000692307693,-0.07861538923076922,-0.010538459230769237,-0.08192308153846155,5.739625,,0.0,3.0,1.0,11.0,36.2048055,138.2529121,1.4267464666666667,0.5795745333333333,-0.10372148333333334,-0.015382085,0.016268428,0.0,-0.09446059333333333,-0.09460680333333334,0.161199808,0.066368798,-0.031618506,-0.00430735,-0.337511,2.14120976,2.035461313333333,0.8765242333333338,-2.3775527333333333,0.0064747804,51.69883,0.60088425,0.65447822,0.4007595566666667,0.22489409333333332,0.08970926666666666,inf,inf,inf,inf,1.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,3.0,1.0,1.0,0.0,benign
313552594,-0.3723487,-0.017096829,-0.006781617,0.9279107,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3.0,36.20481829299196,138.25291859504708,51.7992996,85.168023,0.0,2.74930812,3.9296111600000003,0.0,2.0,0.0,0.0,0.0,0.0,362048152.4230769,1382529206.2307692,48003.5,85099.5,0.7367308096153846,0.6420988592307693,2.7329615384615384,3.31776945,0.84,1.3,108.1923076923077,30.423076923076923,0.15000000576923078,-0.06134615769230767,-0.0206153826923077,-0.08776923561538462,5.739625,,0.0,3.0,1.0,11.0,36.2048055,138.2529121,1.421612,0.5811687,-0.10186054,-0.015382085,0.016268428,0.0,-0.09501964,-0.09437615,0.18334895,0.08836416,-0.031618506,-0.00430735,-0.337511,0.93334514,0.42689347,2.2216911,-2.3783774,0.0064747804,51.69883,0.5990233,0.65967673,0.40122297,0.22690855,0.08984839,inf,inf,inf,inf,1.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,3.0,1.0,1.0,0.0,benign
313597585,-0.3724025,-0.011199056,-0.004795319,0.92799145,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3.0,36.204818249525964,138.2529186187411,51.7969748,85.165524,0.0,2.74989106,3.92968308,0.0,2.0,0.0,0.0,0.0,0.0,362048152.53846157,1382529206.3846154,48010.0,85106.0,0.7173846576923077,0.6420995353846154,2.7407692307692306,3.3246156,0.84,1.3,108.15384615384616,30.53846153846154,0.13500000461538464,-0.04407692615384612,-0.03069230615384616,-0.0936153896923077,5.739625,,0.0,3.0,1.0,11.0,36.2048055,138.2529121,1.4172307000000002,0.584092285,-0.09884098499999999,-0.015382085,0.016268428,0.0,-0.08278956500000001,-0.08089280500000001,0.17619214,0.08046849,-0.031618506,-0.00430735,-0.337511,1.2907455700000001,0.943664785,1.24984339,-2.37899195,0.0064747804,51.69883,0.5960037499999999,0.658039715,0.40228751,0.22576248,0.089932755,inf,inf,inf,inf,1.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,3.0,1.0,1.0,0.0,benign
313642576,-0.3722516,-0.009565633,-0.0044818323,0.9280703050000001,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3.0,36.204818206059976,138.2529186424351,51.79465,85.163025,-0.0,2.750474,3.929755,0.0,2.0,0.0,0.0,0.0,0.0,362048152.65384614,1382529206.5384614,48016.5,85112.5,0.6980385057692308,0.6421002115384615,2.748576923076923,3.33146175,0.84,1.3,108.11538461538461,30.653846153846153,0.1200000034615385,-0.02680769461538457,-0.04076922961538462,-0.09946154376923078,5.739625,,0.0,3.0,1.0,11.0,36.2048055,138.2529121,1.4128494,0.58701587,-0.09582143,-0.015382085,0.016268428,0.0,-0.07055949,-0.06740946,0.16903533,0.07257282,-0.031618506,-0.00430735,-0.337511,1.648146,1.4604361,0.27799568,-2.3796065,0.0064747804,51.69883,0.5929842,0.6564027,0.40335205,0.22461641,0.09001712,inf,inf,inf,inf,1.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,3.0,1.0,1.0,0.0,benign
313647575,-0.3721007,-0.00793221,-0.0041683456,0.92814916,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3.0,36.20481818879885,138.2529186574351,51.79306,85.16134083333334,0.0,2.7509684,3.9297776,0.0,2.0,0.0,0.0,0.0,0.0,362048152.7692308,1382529206.6923077,48023.0,85119.0,0.6786923538461539,0.6421008876923078,2.756384615384615,3.3383079,0.84,1.3,108.07692307692308,30.76923076923077,0.10500000230769235,-0.00953846307692302,-0.050846153076923084,-0.10530769784615385,5.739625,,0.0,3.0,1.0,11.0,36.2048055,138.2529121,1.411061475,0.5884544875,-0.0947595225,-0.015382085,0.016268428,0.0,-0.0697099825,-0.0632677325,0.16793716,0.0707427375,-0.031618506,-0.00430735,-0.337511,0.25508474999999997,2.268065075,0.548574935,-2.379853325,0.0064747804,51.69883,0.5919222825,0.6604531650000001,0.40302800250000004,0.22608307249999998,0.09004650625,inf,inf,inf,inf,1.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,3.0,1.0,1.0,0.0,benign
313702564,-0.3716134,-0.0047132913,-0.0020909847,0.92837334,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3.0,36.20481817153773,138.25291867243504,51.79147,85.15965666666666,0.0,2.7514628,3.9298002,0.0,2.0,0.0,0.0,0.0,0.0,362048152.88461536,1382529206.8461537,48029.5,85125.5,0.6593462019230769,0.6421015638461539,2.7641923076923076,3.34515405,0.84,1.3,108.03846153846153,30.884615384615383,0.09000000115384615,0.007730768461538473,-0.06092307653846152,-0.11115385192307692,5.739625,,0.0,3.0,1.0,11.0,36.2048055,138.2529121,1.40927355,0.589893105,-0.093697615,-0.015382085,0.016268428,0.0,-0.068860475,-0.059126005,0.16683899000000002,0.06891265499999999,-0.031618506,-0.00430735,-0.337511,-1.1379765000000002,3.07569405,0.8191541899999999,-2.38010015,0.0064747804,51.69883,0.5908603649999999,0.66450363,0.402703955,0.22754973499999998,0.0900758925,inf,inf,inf,inf,1.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,3.0,1.0,1.0,0.0,benign
313726030,-0.37149917499999996,-0.0036734653500000002,-0.0020588463,0.92842322,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3.0,36.20481815427661,138.25291868743503,51.78988,85.1579725,0.0,2.7519572,3.9298228,0.0,2.0,0.0,0.0,0.0,0.0,362048153.0,1382529207.0,48036.0,85132.0,0.64000005,0.64210224,2.772,3.3520002,0.84,1.3,108.0,31.0,0.075,0.025,-0.071,-0.117000006,5.739625,,0.0,3.0,1.0,11.0,36.2048055,138.2529121,1.407485625,0.5913317225,-0.0926357075,-0.015382085,0.016268428,0.0,-0.0680109675,-0.0549842775,0.16574082,0.06708257249999999,-0.031618506,-0.00430735,-0.337511,-2.53103775,3.883323025,1.089733445,-2.380346975,0.0064747804,51.69883,0.5897984475,0.668554095,0.40237990749999997,0.2290163975,0.09010527875,inf,inf,inf,inf,1.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,3.0,1.0,1.0,0.0,benign
313752555,-0.37138495,-0.0026336394,-0.0020267079,0.9284731,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3.0,36.204818137015494,138.252918702435,51.78829,85.15628833333334,0.0,2.7524516,3.9298454,0.0,2.0,0.0,0.0,0.0,0.0,362048152.9583333,1382529206.5833333,48024.791666666664,85120.79166666667,0.6276667145833333,0.6421026325,2.76925,3.3483335333333333,0.84,1.3,108.0,30.666666666666668,0.078375,0.029500000000000002,-0.06466666666666666,-0.11629167241666667,5.739625,,0.0,3.0,1.0,11.0,36.2048055,138.2529121,1.4056977,0.59277034,-0.0915738,-0.015382085,0.016268428,0.0,-0.06716146,-0.05084255,0.16464265,0.06525249,-0.031618506,-0.00430735,-0.337511,-3.924099,4.690952,1.3603127,-2.3805938,0.0064747804,51.69883,0.58873653,0.67260456,0.40205586,0.23048306,0.090134665,inf,inf,inf,inf,1.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,3.0,1.0,1.0,0.0,benign
313797546,-0.37088862,-0.0020722395,0.0002604392,0.9286751,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3.0,36.20481811975437,138.25291871743497,51.7867,85.15460416666666,0.0,2.752946,3.929868,0.0,2.0,0.0,0.0,0.0,0.0,362048152.9166667,1382529206.1666667,48013.583333333336,85109.58333333333,0.6153333791666667,0.642103025,2.7664999999999997,3.3446668666666666,0.84,1.3,108.0,30.333333333333332,0.08175,0.034,-0.05833333333333333,-0.11558333883333334,5.739625,,0.0,3.0,1.0,11.0,36.2048055,138.2529121,1.4035155,0.59393069,-0.088927058,-0.015382085,0.016268428,0.0,-0.072312767,-0.060611127,0.201790015,0.100201335,-0.031618506,-0.00430735,-0.337511,-5.22694185,3.9560027,0.4073443,-2.3820101,0.0064747804,51.69883,0.5860897899999999,0.67066425,0.40336384000000003,0.22895756,0.0902297625,inf,inf,inf,inf,1.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,3.0,1.0,1.0,0.0,benign
313852576,-0.3700789,0.0026674394,0.005391306,0.9289809,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3.0,36.20481810249325,138.25291873243495,51.78511,85.15292,-0.0,2.7534404,3.9298906,0.0,2.0,0.0,0.0,0.0,0.0,362048152.875,1382529205.75,48002.375,85098.375,0.60300004375,0.6421034175,2.76375,3.3410002,0.84,1.3,108.0,30.0,0.08512499999999999,0.038500000000000006,-0.05199999999999999,-0.11487500525000001,5.739625,,0.0,3.0,1.0,11.0,36.2048055,138.2529121,1.4013333,0.59509104,-0.086280316,-0.015382085,0.016268428,0.0,-0.077464074,-0.070379704,0.23893738,0.13515018,-0.031618506,-0.00430735,-0.337511,-6.5297847,3.2210534,-0.5456241,-2.3834264,0.0064747804,51.69883,0.58344305,0.66872394,0.40467182,0.22743206,0.09032486,inf,inf,inf,inf,1.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,3.0,1.0,1.0,0.0,benign
313902537,-0.36987758,0.009878995,0.008808998,0.9289863,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3.0,36.20481807860828,138.25291871254862,51.7819668,85.14945999999999,0.0,2.75379006,3.9298980799999996,0.0,2.0,0.0,0.0,0.0,0.0,362048152.8333333,1382529205.3333333,47991.166666666664,85087.16666666667,0.5906667083333333,0.64210381,2.7609999999999997,3.337333533333333,0.84,1.3,108.0,29.666666666666668,0.0885,0.043000000000000003,-0.04566666666666666,-0.11416667166666666,5.739625,,0.0,3.0,1.0,11.0,36.2048055,138.2529121,1.39939445,0.5946885,-0.082014038,-0.015382085,0.016268428,0.0,-0.066333267,-0.076906382,0.24217465,0.13602076000000002,-0.031618506,-0.00430735,-0.337511,-2.4792524500000006,0.20820405000000042,-1.4335258499999999,-2.3835081999999996,0.0064747804,51.69883,0.579176775,0.6755338,0.40474446,0.22992424,0.090432655,inf,inf,inf,inf,1.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,3.0,1.0,1.0,0.0,benign
